商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
七彩虹（Colorful）BATTLE-AX Z790M-PLUS D5 V20 DDR5主板 支持 CPU 14700KF/14600KF（Intel Z790/LGA 1700),899.00,七彩虹京东自营旗舰店,【战斧M-PLUS D5】Z790M,2万+,jfs/t1/292816/13/20842/169766/68788c1bFb870f906/7aa42b23505695af.png,1000000267,超70万人关注店铺;9千+店铺粉丝浏览,100046122091,4万+,100046122091
铭瑄（MAXSUN）MS-挑战者B460M-D  游戏主板 (Intel B460/LGA 1200),499.00,铭瑄京东自营旗舰店,【挑战者】B460-D,2万+,jfs/t1/383234/13/1601/121679/69437814F88595aee/7ac740a9157d0351.jpg,1000094211,紧凑设计;多接口支持;高速传输;M.2接口;支持Win7;NVMe协议;游戏主板;游戏专用;LGA 1200,100307822918,2万+,100307822918
七彩虹（Colorful）BATTLE-AX B760M-WHITE WIFI V20 DDR4 冷钢主板 12600KF/13490F/14600KF（Intel B760/LGA 1700）,769.00,七彩虹京东自营旗舰店,【冷钢 WIFI D4】B760M,2万+,jfs/t1/304004/29/17610/176923/6874624bFccf77aab/cd2538a0e9ccca19.png,1000000267,简约外观;WiFi支持;银白装甲;高效性能,100069923139,4万+,100069923139
铭瑄（MAXSUN）MS-终结者 B760M D4 WIFI V2 支持DDR4 CPU 12600KF/13490F/14600KF（Intel B760/LGA 1700）,769.00,铭瑄京东自营旗舰店,【终结者 】B760M D4 WiFi,5万+,jfs/t1/385240/28/11237/140925/6965dc0dF8abffdb1/87b84f92342f863e.jpg,1000094211,10相供电;高性价比;创新技术;散热装甲,100041398238,9万+,100041398238
昂达（ONDA）9D4-VH-D（Intel LGA 1151）主板 支持intel 6789代处理器,318.00,昂达（ONDA）京东自营旗舰店,【9D4-VH-D】6-9代 性价优选,1万+,jfs/t1/91508/30/48125/162787/66dacc88Fabbec638/b13791595c4b3483.jpg,1000300966,用料扎实;6-9代处理器;5万+人浏览,100063805664,2万+,100063805664
华硕B760M-AYW WIFI D4 哎呦喂主板 支持 CPU 12600KF/13400F（Intel B760/LGA 1700）,839.00,华硕京东自营旗舰店,【哎呦喂D4】B760M,10万+,jfs/t1/201173/9/30199/128829/64535d52F55d69b18/a2c7e2afc80ca3b7.jpg,1000000225,支持WIFI;神光同步;VRM散热片;紧凑设计;耐用材料;先进接口;稳定运行;灵活扩展;高速传输;PCIe 4.0,100042811624,10万+,100042811624
七彩虹（Colorful）BATTLE-AX B760M-WHITE WIFI V21 DDR4 冷钢主板 12600KF/13490F/14600KF（Intel B760/LGA 1700）,769.00,七彩虹京东自营旗舰店,【冷钢 WIFI V21 D4】B760M,2万+,jfs/t1/414691/32/14023/198180/69d7715fF18d6b53a/008332032059c4e3.png,1000000267,三年质保;14相强化供电;无线WIFI6,100254051913,4万+,100254051913
华硕B650M-AYW WIFI 哎呦喂主板 支持DDR5 CPU 7700X/7600X/7500F (AMD B650/socket AM5),889.00,华硕京东自营旗舰店,【哎呦喂】B650M,2万+,jfs/t1/263491/18/7470/81805/6777ac63F52a6ba13/eba8d1a9b824e07c.png,1000000225,PCIe5.0;兼容AMD;M.2接口;固态支持,100122832211,4万+,100122832211
AMD锐龙R7 9700X+华硕 TUF GAMING B850M-E WIFI DDR5主板+CPU板U套装,3099.00,AMD电脑京东自营旗舰店,9700X+华硕 TUF GAMING B850M-E,500+,jfs/t1/386656/13/3198/106343/695f4e82Feefedf54/aa6c72dd0bed85ee.jpg,1000481867,DDR5内存;游戏专用;WiFi集成,100314800032,1000+,100314800032
七彩虹（Colorful）BATTLE-AX B860M-E WIFI V20 DDR5战斧主板 支持285K/265K/245K（Intel B860/LGA 1851）,749.00,七彩虹京东自营旗舰店,【战斧M-E WIFI】B860M,2万+,jfs/t1/297927/12/23249/161459/68788fe2F0a3f847d/146ccd8f6b63ca03.png,1000000267,8相供电;WIFI 6;8+1+1+1供电;固态硬盘;NVMe协议;LGA1851;Wi-Fi 6;2.5G网口;RGB灯效;M.2接口,100136472559,4万+,100136472559
华硕（ASUS）PRIME B550M-K  ARGB主板支持CPU 5700X/5700G/5600（AMD B550/socket AM4） ,569.00,华硕京东自营旗舰店,【大师小板ARGB】B550MK,10万+,jfs/t1/333429/20/25614/201235/68f84794F7c8db9bf/c0fce9d667e4c532.png,1000000225,PCIe 4.0;双M.2插槽;SSD支持;三年上门服务,100285155758,20万+,100285155758
微星（MSI）B760M BOMBER WIFI DDR4爆破弹电脑主板 支持CPU 14600KF/13490F/14490F (INTEL B760/LGA 1700),699.00,微星京东自营旗舰店,【爆破弹D4】B760M WIFI,5万+,jfs/t20280429/428421/30/6111/149457/69f30cb3Faacd96da/0a02320320241629.jpg,1000000266,快速性能;稳健信号;双M.2接口;PCIe 4.0,100088789722,7万+,100088789722
梅捷战龙A88M-PVH/A88-VH 主板FM FM2+DD3内存,150.00,梅捷（SOYO）京东自营旗舰店,A88-PVH 战龙 D3,1000+,jfs/t1/417730/5/7816/156072/69dd7753F6b4c6718/065c3e83e8b1b037.jpg,1000416714,DDR3内存;100+人收藏;200+人已买;FM2+,100216230490,1000+,100216230490
七彩虹（Colorful）BATTLE-AX B760M-T WIFI D5 V20 DDR5战斧 支持 CPU12600KF/13490F/14400F (Intel B760/LGA1700),649.00,七彩虹京东自营旗舰店,【战斧M-T WIFI D5】B760M,2万+,jfs/t1/321522/38/16227/167719/6878910eF4f058dbd/6597868256184434.png,1000000267,三年质保;支持WIFI6;2个M.2插槽;DDR5内存;SSD支持;LGA1700;NVMe协议;SATA支持;SATA接口;Wi-Fi 6,100154454195,4万+,100154454195
七彩虹（Colorful）BATTLE-AX B760M-G WIFI V20A 小黑刃DDR4主板 支持14600K/14600KF（Intel B760/LGA 1700）,699.00,七彩虹京东自营旗舰店,【小黑刃 WIFI D4】B760M,2万+,jfs/t1/317275/12/10148/180527/6853c72fFbc4adf2b/4851ec2210920337.png,1000000267,支持WIFI6;强化供电;2个M.2插槽;紧凑设计;DDR4支持;M.2接口;Wi-Fi 6;DDR4内存;NVMe协议,100196010358,4万+,100196010358
铭瑄（MAXSUN）MS-挑战者B650M 电脑主板持DDR5支持AMD CPU AM5 7500F/7900X/7700X/7600X,599.00,铭瑄京东自营旗舰店,【挑战者】B650M,2万+,jfs/t1/3584/18/22168/138124/66b1d761F406ea633/b6fbf2547044bbd0.jpg,1000094211,XMP6400;满速M.2;9相强力供电;紧凑型设计;PCIe支持;PCIE4.0;优质芯片设计;先进技术应用;高性能板型;紧凑设计,100105456692,4万+,100105456692
昂达（ONDA）9D4-PRO （Intel 100/LGA 1151） 支持intel 6789代处理器 多接口办公优选 主板,375.00,昂达（ONDA）京东自营旗舰店,【9D4-PRO】LPT/COM办公首选,1万+,jfs/t1/290506/3/26315/140927/68998e03F8574653e/3b47dfb3c96e2ab5.jpg,1000300966,1万+人浏览;600+店铺粉丝浏览;多接口,100267149412,2万+,100267149412
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-A MEOW WIFI橘影橙+AMD 锐龙 7 9700XCPU 主板+CPU套装,2378.00,七彩虹京东自营旗舰店,R7 9700X,200+,jfs/t1/341296/18/9748/196940/69313e1bFd6bd30be/7e319541dae65c05.jpg,1000000267,强劲处理;炫彩设计,100248670250,200+,100248670250
七彩虹（Colorful）BATTLE-AX B760M-WHITE WIFI D5 V20 DDR5 冷钢主板 支持14600KF/12600KF（Intel B760/LGA 1700）,769.00,七彩虹京东自营旗舰店,【冷钢 WIFI D5】B760M,2万+,jfs/t1/321363/4/14167/171638/686b804fF817062f9/445a1f4d055eeb60.png,1000000267,银白装甲;增强供电;3个M.2插槽;紧凑设计;RGB灯效;流畅游戏;M.2接口;稳定性能;高效散热;兼容性强,100112290708,4万+,100112290708
铭瑄（MAXSUN）MS-B550M GAMING WIFI 游戏主板支持处理器5600/5600GT/5700G/5700X（AMD B550/Socket AM4）,549.00,铭瑄京东自营旗舰店,【Gaming】B550M WiFi,2万+,jfs/t1/315272/3/19306/95584/68804970F8f259165/06e750d9fa3bb35b.jpg,1000094211,板载WiFi;双M.2;ARGB;ARGB灯效;AM4插槽;SSD接口;PCIe协议;AMD芯片,100200352588,4万+,100200352588
梅捷狂龙B760M-HD主板台式机电脑12/13/14代LGA1700针m2双通道DDR4官方2133/3200频率 ,359.00,梅捷（SOYO）京东自营旗舰店,【梅捷-狂龙】B760M D4,200+,jfs/t1/363493/21/2911/222795/69202fb0F9c99c7b1/1dff023d37f1e4d1.jpg,1000416714,双通道DDR4;8千+人浏览;1千+人加购,100190641263,300+,100190641263
微星（MSI）MAG B850M MORTAR WIFI7迫击炮主板 5G网口 支持CPU 9950X/9800X3D/9700X/9600X(AMDB850/AM5接口),1299.00,微星京东自营旗舰店,【迫击炮】 B850M 迫击炮WIFI,2万+,jfs/t20280429/429839/26/1014/139461/69f30d27F832336aa/0a02320320165975.jpg,1000000266,RGB灯效;显卡第一槽;3*M.2固态;AM5平台,100154497875,4万+,100154497875
七彩虹（Colorful）BATTLE-AX B760M-PLUS WIFI D5 V20 DDR5 黑刃主板 支持12600KF/14600KF（Intel B760/LGA 1700）,749.00,七彩虹京东自营旗舰店,【黑刃 WIFI D5】B760M,2万+,jfs/t1/304228/31/18820/185405/68789058Fc46e10f3/b7059ab1ecbb364b.png,1000000267,3个M.2接口;支持WIFI6;14相强化供电;LGA 1700;紧凑设计;高频内存;DDR5支持;强化供电;DDR5内存;Wi-Fi 6,100148897139,4万+,100148897139
技嘉B760M H DDR4 支持CPU 13600KF 12600KF Intel LGA 1700,569.00,技嘉京东自营旗舰店,B760,5万+,jfs/t1/409548/13/19380/188165/69cb9c58F0a5a0d5a/00833203204aa79e.jpg,1000000297,紧凑型设计;高品质电容;多重扩展性;8相供电,100150300426,20万+,100150300426
微星（MSI）B850M GAMING WIFI小白龙主板 支持CPU 9950X/9800X3D/9700X/9600X/9500F(AMDB850/AM5接口),899.00,微星京东自营旗舰店,【小白龙WIFI】B850M ,2万+,jfs/t20280429/427641/6/6984/217850/69f30fe9F18d780d2/0a02320320287310.jpg,1000000266,多接口设计;高速传输;AI散热调控;全新BIOS界面,100276934176,4万+,100276934176
七彩虹（Colorful）BATTLE-AX H810M-A WIFI V20 DDR5战斧主板 支持CPU 230F/225F/245KF (Intel H810/LGA 1851接口),649.00,七彩虹京东自营旗舰店,【战斧WIFI D5】H810M  ,2万+,jfs/t1/348764/23/4475/172270/68ca16aaF1d47bfb1/569198a303056014.jpg,1000000267,2个M.2插槽;10相供电;WIFI 6;紧凑设计;固态支持;紧凑型设计;7+1+1+1供电;Wi-Fi 6;Intel芯片;NVMe协议,100210985941,4万+,100210985941
AMD锐龙R7 5700G+微星 A520M-A PRO主板 CPU板U套装,1649.00,AMD电脑京东自营旗舰店,R7 5700G+微星 A520M-A PRO,500+,jfs/t1/403711/28/11956/153391/69b8b8ddF799d952c/0083320320692216.jpg,1000481867,紧凑设计;微星品质;增值发票;个人送保;锐龙加持;AMD平台,100318539778,1000+,100318539778
昂达（ONDA）9D3-DVH（Intel LGA 1151） 支持6789代处理器 DDR3主板,335.00,昂达（ONDA）京东自营旗舰店,【9D3-DVH】DDR3 6相供电,1万+,jfs/t1/401715/30/8875/154943/69af8d33F710b4e6b/00833203205ad7b1.jpg,1000300966,DDR3;6相供电;6-9代,100330280832,2万+,100330280832
七彩虹（Colorful） 主板CPU套装BATTLE-AX B550M-D PRO V14+AMD锐龙5 5600主板+CPU套装,1369.00,七彩虹京东自营旗舰店,R5 5600,59,jfs/t1/369099/8/5578/181564/692414a5Fa0e24fff/a8b8314e29e8382a.jpg,1000000267,强劲性能;紧凑设计;强劲处理,100225410571,,100225410571
昂达（ONDA）H510E （Intel H410/LGA 1200） 支持Intel 10代处理器 游戏办公优选,345.00,昂达（ONDA）京东自营旗舰店,【H510E】10代性价优选,500+,jfs/t1/373316/33/3106/187872/6932840cF35b67086/97cf8d215d4763d6.jpg,1000300966,M.2;VGA接口;10代U;游戏办公优选;兼容LGA;H410板型;NVMe协议;M.2接口,100304355236,900+,100304355236
微星（MSI）B850M GAMING PLUS WIFI7主板 5G网口 支持CPU 9800X3D/9850X3D/9700X/9600X/(AMD B850/AM5接口),1099.00,微星京东自营旗舰店,【小白龙PLUS】B850M WIFI,2万+,jfs/t20280429/430112/33/441/168594/69f30d27Fd521a561/0a023203202f9735.jpg,1000000266,M.2接口;全新BIOS界面;纯白PCB设计;NVMe协议,100171942115,4万+,100171942115
昂达（ONDA）9D3-VH（Intel 100/LGA 1151） 支持6789代处理器 DDR3主板,319.00,昂达（ONDA）京东自营旗舰店,【9D3-VH】6-9代 DDR3,1万+,jfs/t1/406468/18/16332/73806/69c1c6d3Feb6ff83e/065c320320d56ed4.jpg,1000300966,VGA;900+人加购;7千+人浏览;6-9代,100232866119,2万+,100232866119
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-A MEOW WIFI橘影橙+AMD 锐龙 5 9600XCPU 主板+CPU套装,1998.00,七彩虹京东自营旗舰店,R5 9600X,200+,jfs/t1/373187/24/1802/197094/69313e1eF8ab7eb71/a143d5d45d5b8e6f.jpg,1000000267,强劲处理,100189567843,200+,100189567843
七彩虹CVN主板B650M+7800X3D,3159.00,七彩虹京东自营旗舰店,七彩虹B650M 战列舰WIFI+7800X3D,2万+,jfs/t1/359780/25/113/146489/6901c163F18cf7ad5/0518afd039096915.jpg,1000000267,高规供电模块;分离式散热装甲;紧凑设计;锐龙性能;精巧结构;强劲处理;稳定支持;可靠连接;优越兼容;全方位防护,100085042893,5万+,100085042893
微星（MSI）B850 GAMING PLUS WIFI6E 支持CPU 7800X3D/9700X/9600X/7500F(AMD B850/AM5接口),1299.00,微星京东自营旗舰店,【电竞PLUS】B850 WIFI6E ,2万+,jfs/t20280429/423449/24/18006/148691/69f30d27F9fe30388/0a023203200b9d86.jpg,1000000266,WIFI 6E;纯白PCB设计;全新BIOS界面;SATA接口;NVMe协议;M.2接口;AMD芯片;GAMING;Wi-Fi 6E;ATX标准,100192815071,4万+,100192815071
七彩虹（Colorful）iGame B760M ULTRA Z V20 DDR5 背插主板 支持14600K/13700K（Intel B760/LGA 1700）,1049.00,七彩虹京东自营旗舰店,【ULTRA背插 WIFI D5】B760M,2万+,jfs/t1/141302/32/43035/175796/661ade86F92f5adfb/aae914ba0579cc46.png,1000000267,超70万人关注店铺;1万+店铺粉丝浏览,100090846151,2万+,100090846151
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD 锐龙5 9600X CPU 主板+CPU套装,2098.00,七彩虹京东自营旗舰店,R5 9600X,200+,jfs/t1/340966/6/9728/173891/693131a3Fd51062b2/c765085da24e4326.jpg,1000000267,强劲处理,100230090236,600+,100230090236
精粤(JGINYUE) 精粤 主板CPU套装H810M-D+英特尔酷睿Ultra5 225F 主板CPU套装,4428.00,精粤京东自营旗舰店,Ultra5 225F,500+,jfs/t1/353806/20/17635/123595/69216dabF7bab0906/fcd6f027cab568a9.png,1000600299,紧凑设计;酷睿Ultra;LGA1851;ARGB灯效;智能供电,100300735436,800+,100300735436
微星（MSI）PRO B850M-A WIFI 7主板 5G网口 支持CPU 7800X3D/9700X/9600X/7500F (AMD B850/AM5接口),999.00,微星京东自营旗舰店,【PRO系列】B850M-A,2万+,jfs/t20280429/428310/15/3958/116356/69f30b76F9986d3d9/0a023203203be30f.jpg,1000000266,支持WIFI7;5G网口;人性化设计;Wi-Fi 7;AM5平台;SSD支持;M.2接口;NVMe协议;智能供电;OORS加速,100176461973,4万+,100176461973
技嘉（GIGABYTE）主板CPU 板U套装小雕B650M AORUS ELITE AX+AMD 锐龙 7 9700X,2799.00,技嘉京东自营旗舰店,9700X,500+,jfs/t1/384710/26/14340/142346/69687a8cF29e18842/0083320320b4b78f.jpg,1000000297,优越散热系统;注册质保;稳定性能核心;超频潜力强;升级空间大;优质处理器;卓越游戏体验;兼容性广泛;高品质工艺;超值套装,100131197494,2000+,100131197494
精粤(JGINYUE) 精粤 主板CPU套装H810M-D/B+英特尔酷睿Ultra5 230F 主板CPU套装,5428.00,精粤京东自营旗舰店,Ultra5 230F,500+,jfs/t1/364020/31/4364/118658/6921687bF1c1a9518/379d36801c1abb44.png,1000600299,紧凑设计;酷睿Ultra5;ARGB灯效;智能供电;双M.2接口,100300731840,800+,100300731840
微星（MSI）B850M GAMING PRO WIFI6主板 支持CPU 9950X/9800X3D/9700X/9600X(AMDB850/AM5接口),1049.00,微星京东自营旗舰店,【电竞PRO】 B850M WIFI6,2万+,jfs/t20280429/424403/7/18402/162883/69f30fe6F2ab5007d/0a023203208c4b15.jpg,1000000266,BIOS大容量;EZDIY设计;核心加速引擎;Wi-Fi连接;SATA接口;SSD支持;AM5平台;Wi-Fi 6;核心加速;NVMe协议,100289343386,4万+,100289343386
梅捷SY-炎龙 B450M D4 PRO台式机电脑主板支持AMD 游戏主板R5 5600/5600GT/5700G Socket AM4,299.00,梅捷（SOYO）京东自营旗舰店,B450M Pro 炎龙 D4,1000+,jfs/t1/360790/39/8645/243343/692030e9Fe9cbd528/a0ae4788fbe822a3.jpg,1000416714,1千+人加购;8千+人浏览;100+店铺粉丝浏览,100264496078,1000+,100264496078
微星（MSI）MAG B850M GAMING PRO MAX WIFI主板 支持CPU 9800X3D/9700X/9850X3D (AMDB850/AM5接口),1179.00,微星京东自营旗舰店,【小黑龙MAX】 B850M WIFI,2万+,jfs/t20280429/425767/18/12556/149002/69f30b78F98c469ec/0a0232032004077b.jpg,1000000266,,100328600032,4万+,100328600032
铭瑄MS-终结者 B650M WIFI6电脑主板+AMD 锐龙7 7800X3D游戏处理器主板CPU套装,3209.00,铭瑄京东自营旗舰店,,30,jfs/t1/246079/29/15322/117862/669f4fddF08734b66/2d2a3a0bdd05e4d2.jpg,1000094211,游戏优化;流畅体验;简易安装;高速连接;WiFi6集成;强大支持;游戏专用;高性能;精准控制;稳定兼容,100111489783,200+,100111489783
精粤(JGINYUE) 精粤 主板CPU套装H810M-D/B+英特尔酷睿Ultra5 225F 主板CPU套装,4428.00,精粤京东自营旗舰店,Ultra5 225F,500+,jfs/t1/363860/23/3472/121980/6921687bFeb6f6b33/c2dda7916469b880.png,1000600299,紧凑设计;酷睿Ultra5;ARGB灯效;双M.2接口;智能供电,100300731888,800+,100300731888
微星（MSI）PRO B850-P WIFI 7主板 5G网口 支持CPU AMD 9800X3D/7800X3D/9700X(AMD B850/AM5接口),1399.00,微星京东自营旗舰店,【PRO系列】B850-P WIFI,2万+,jfs/t20280429/426165/17/13935/147748/69f30d27Fadef580b/0a02320320199eb5.jpg,1000000266,全新BIOS界面;散热铠甲;DIY人性化设计;SSD固态;OORS加速;WIFI7;NVMe协议;SATA总线;Wi-Fi 7;智能供电,100176663744,4万+,100176663744
华硕（ASUS）PRIME B760M-F D4主板 支持 CPU 13600KF/13400F（Intel B760/LGA 1700） ,639.00,华硕京东自营旗舰店,PRIME B760M-F D4,10万+,jfs/t1/242612/26/34690/195451/68f752c6F331eb1fd/74db95636810c64e.png,1000000225,性价比之选;高强度供电;PCIe支持;高速NVMe,100213802165,10万+,100213802165
精粤(JGINYUE) 精粤 主板CPU套装H810M-D+英特尔酷睿Ultra5 230F 主板CPU套装,5428.00,精粤京东自营旗舰店,Ultra5 230F,500+,jfs/t1/295043/30/18612/120108/69216daaF2170224f/797c7e1885da4df3.png,1000600299,紧凑设计;ARGB灯效;酷睿Ultra5;智能供电;LGA1851,100300735450,800+,100300735450
昂达（ONDA）9D3-VH-D（Intel LGA 1151）主板 支持intel 6789代处理器,318.00,昂达（ONDA）京东自营旗舰店,【9D3-VH-D】DDR3 性价优选,1万+,jfs/t1/398481/17/20403/176964/69af8210F62f2471f/0083320320a9834c.jpg,1000300966,6-9代;DDR3;M.2,100247489999,2万+,100247489999
铭瑄MS-终结者B850M PRO II WIFI7电脑主板+AMD 锐龙 7 7800X3D处理器套装,3439.00,,铭瑄B850M PRO 二代+7800X3D,2万+,jfs/t1/379721/20/12167/108054/694e3d63F6168b9a4/bc61c855c5af043c.jpg,0,紧凑设计;多核处理;强劲性能;WIFI7,100311997196,5万+,100311997196
微星（MSI）PRO B650M-B DDR5 电脑主板 支持CPU 7800X3D/9600X/9700X/9500F/7500F (AMD B650/AM5接口）,649.00,微星京东自营旗舰店,【日常家用】B650M-B,2万+,jfs/t20280429/429560/12/2421/148171/69f30cb4F60627baa/0a023203200d1774.jpg,1000000266,简易侦错灯;2.5G网卡;神光同步;增强信号稳定;高效电源管理;优化使用体验;AM5设计;高性能支持;CPU强大;极致兼容性,100069662828,5万+,100069662828
微星（MSI）B850M MORTAR电脑主板 支持CPU 9850X3D/9800X3D/9700X/9600X/9500F(AMDB850/AM5接口),1249.00,微星京东自营旗舰店,【迫击炮】B850M,2万+,jfs/t20280429/424407/38/17198/122613/69f30d28F489a2f4a/0a023203209bd67b.jpg,1000000266,显卡快拆设计;显卡第一槽;3*M.2固态;智能供电;快拆设计;PCIE x8;AM5平台;12+2+1路;NVMe协议;AM5接口,100273383886,4万+,100273383886
