商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
光威 DDR5 6000 16G台式机内存条,1399.00,光威京东自营旗舰店,6000 C28 神武-灰 A-die,5万+,jfs/t20280429/426544/35/10258/120152/69f3081aF2cd80497/0a02320320bef663.jpg,1000077382,RGB灯条;CL28时序;海力士A-die;XMP3.0;太空灰色;超频6000;16GB大容量;RGB灯效,100321034156,8万+,100321034156
长城（Great Wall）8GB DDR4 3200频率 台式机电脑内存条 普条系列,339.00,长城（Great Wall）存储京东自营旗舰店,【DDR4 3200】普条,2万+,jfs/t1/321428/18/16318/27551/6874c7dfF21f219bc/9fc8805a0f48b40e.jpg,1000468648,稳定兼容;900+人已买;3万+人浏览;高速性能,100150967670,3万+,100150967670
金百达（KINGBANK）32GB(16GBX2)套装 DDR5 6000 台式机内存条海力士A-die颗粒 白刃RGB灯条 C28 Deepseek硬件,2799.00,金百达京东自营旗舰店,[6000]白刃灯条海力士A-die C28,20万+,jfs/t1/407921/32/7983/131563/69c4b283F9f80d074/0083320320363e99.jpg,1000076001,RGB灯效;稳定性卓越;A-die颗粒;海力士原装,100120470826,20万+,100120470826
宏碁掠夺者（PREDATOR）32G(16G×2)套装 DDR5 6000频率 台式机内存条 Pallas II 凌霜系列（C32）星光银 AI电脑配件,2799.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,6000MHz C32凌霜-银,2万+,jfs/t1/425519/9/9496/111905/69ef2624F0eeb9069/0083320320226aa3.jpg,1000364368,高速传输;星光银外观;XMP3.0;E.X.P.O,100289236096,3万+,100289236096
金百达（KINGBANK）32GB(16GBX2)套装 DDR5 6000 台式机内存条海力士M-die颗粒 银爵 C36 Deepseek硬件,2499.00,金百达京东自营旗舰店,【6000】银爵海力士M-die C36,10万+,jfs/t1/408122/30/13445/144472/69c4b03cF2951f410/00833203208fd4f3.jpg,1000076001,CL36;海力士;M-die颗粒;流畅体验;C36时序;PMIC电压;节能高效;DDR5升级;高频稳定;兼容性强,100043895094,10万+,100043895094
惠普128GB TF（MicroSD）内存卡A1 U3 高速紫卡 读速100MB/s手机平板游戏无人机车记录仪存储卡,219.00,惠普存储京东自营旗舰店,TF卡-高速紫白卡,2000+,jfs/t1/419157/8/9525/2198580/69df2cf5Ffd5cd1f8/0083800800ba249f.jpg,1000002252,300+人浏览;超10万人店内购买;只换不修,100241377383,4000+,100241377383
光威（Gloway）32GB(16GBX2) DDR5 6800 台式机内存条 龙武 马甲条 三星颗粒 CL38 星空黑 AI电脑配件升级,2399.00,光威京东自营旗舰店,6800 C38 龙武-黑三星颗粒,10万+,jfs/t20280429/425289/29/15589/158679/69f30819F955e5500/0a023203202afc82.jpg,1000077382,大容量32GB;一键超频;CL38时序;三星颗粒,100266794216,10万+,100266794216
阿斯加特（Asgard）32GB(16GBx2) DDR5 6000 台式机内存条 海姆达尔 马甲条 三星颗粒 CL38 黑厚甲 AI电脑配件升级,2399.00,阿斯加特京东自营旗舰店,6000 C38 海姆达尔-黑 三星颗粒,2万+,jfs/t20280416/421793/1/3327/166586/69e1adeaFb982c508/0a023203206150c3.jpg,1000079883,三星颗粒;一键超频;高性能体验;CL38优化,100261498758,4万+,100261498758
GEIL金邦 16GB(8GBx2)套装 DDR5 6000 台式机电脑内存条 海力士A-die颗粒 巨蟹马甲系列金属灰C30 ,1499.00,GEIL存储京东自营旗舰店,[6000]巨蟹-金属灰 海力士A-die,1000+,jfs/t1/410584/26/5417/189473/69c748d0F2343b91f/00833203205e5478.jpg,1000443886,金属外壳;双通道套装;DDR5技术;海力士颗粒,100314795860,2000+,100314795860
惠普128GB TF（MicroSD）内存卡 U1 C10 高速蓝卡 读速100MB/s 行车记录仪 运动相机无人机 监控存储卡,186.00,惠普存储京东自营旗舰店,行车记录仪&安防监控专用,2000+,jfs/t1/420836/17/2001/217757/69df5a15F2a7cbec8/008332032093319c.jpg,1000002252,店铺被10万人种草;超大容量;高速性能,100313236236,4000+,100313236236
光威（Gloway）32GB(16GBx2) DDR5 6400 台式机内存条 龙武 马甲条 镁光颗粒 CL38 星空黑 AI电脑配件升级,2399.00,光威京东自营旗舰店,6400 C38 龙武-黑 镁光颗粒,10万+,jfs/t20280429/427009/3/9590/158825/69f30819Fd2802b61/0a0232032018a7dd.jpg,1000077382,超强性能;镁光颗粒;高体质颗粒;适配多设备,100113204983,10万+,100113204983
金百达（KINGBANK）32GB(16GBX2)套装 DDR4 3600 台式机内存条 海力士原装CJR/DJR颗粒 银爵 C18,1459.00,金百达京东自营旗舰店,【DDR4 3600】银爵 电竞散热款,100万+,jfs/t1/423342/13/22252/136252/69f2d19eF57b26db6/0083320320328218.jpg,1000076001,极速加载;畅玩无阻;海力士颗粒;双通道设计,100038016738,100万+,100038016738
佰维（BIWIN）32G(16G×2)套装 DDR5 6000频率台式机内存条 时空行者DW100 RGB灯条(C30)黑色 AI PC电脑配件,2829.00,佰维（BIWIN）存储京东自营旗舰店,6000MHz C30时空行者-黑,500+,jfs/t1/409787/4/7444/130568/69c6024fF0177cacf/0083320320e42ef8.jpg,1000476284,精挑颗粒;RGB灯条;无惧挑战;高效性能;高频率支持;长效保固;低时序CL30;悦动炫光;大容量存储;立体设计,100145600388,600+,100145600388
忆捷（EAGET）32GB(16G×2)套装 DDR4 3200 台式机内存条 马甲条2条装PS40 适用于游戏电竞商务办公专业摄影设计,1159.00,忆捷存储京东自营旗舰店,【DDR4 3200】电竞散热款,2000+,jfs/t1/429346/24/1995/163105/69f2ba7aF3dc3d664/008332032000afe6.jpg,1000000335,1万+人加购;稳定性能疾速提升;200+人收藏,100159965735,4000+,100159965735
光威（Gloway）32GB(16GBX2) DDR5 6000 台式机内存条 龙武 马甲条 镁光颗粒 CL38 星空黑 AI电脑配件升级,2399.00,光威京东自营旗舰店,6000 C38 龙武-星空黑 镁光颗粒,10万+,jfs/t20280429/426574/20/7366/159824/69f30819Fbb6d4766/0a0232032088b6c5.jpg,1000077382,星空黑设计;镁光颗粒;CL38时序;大容量支持,100266794222,10万+,100266794222
GEIL金邦 32G DDR4 3200 台式机电脑内存条 天箭系列 可组双通道存储条 枪灰色C18 ,1449.00,GEIL存储京东自营旗舰店,[天箭]D4 3200-枪灰色,5000+,jfs/t1/308533/29/19021/74298/687f4793Ff5d3894d/33d303113a5f0c51.jpg,1000443886,支持组建双通道;电脑升级优选;多平台兼容;高频率性能;台式专用;C18时序;3200MHz;稳定双通道;台式机专用;双通道支持,100191331577,7000+,100191331577
GEIL金邦32GB(16GBx2)套装 DDR5-6000 台式机电脑内存条 巨蟹马甲条系列金属灰 C40,2299.00,GEIL存储京东自营旗舰店,[6000]巨蟹-金属灰 精选颗粒,1000+,jfs/t1/408990/29/11883/178869/69c77547F3ff8cb4f/00833203202f9e98.jpg,1000443886,电脑升级优选;组建双通道;金属灰外观;巨蟹马甲;精选颗粒;CL40低时序;EPXO优化;32GB大容量;DDR5平台;大容量存储,100224822799,2000+,100224822799
铨兴DDR4 3200MHz 台式机内存条 8G 马甲条 单条 支持超频 高速稳定兼容 游戏办公电脑内存升级H3200,319.00,铨兴（QUANXING）京东自营旗舰店,3200MHz 飞梭,1000+,jfs/t20280419/423252/29/3146/133144/69e59c9dF9f2a6de5/0a02320320fcff12.jpg,1000470711,稳定运行;内存升级;高效散热;1万+人加购,100301927428,2000+,100301927428
来酷联想 16G DDR5 6000 台式机内存条酷玩系列 助力AI Deepseek硬件,1088.00,联想来酷京东自营旗舰店,【D5 6000】酷玩 竞技款,2000+,jfs/t1/410780/29/11931/100229/69ccd948Fe89f2576/00833203204338ee.jpg,1000101933,高频性能;酷玩设计;以换代修;助力AI,100221862501,8000+,100221862501
奔跑者（Runner）32GB DDR5 6000 台式机内存条 灵跃 电竞马甲条 CL46 钛晶灰,1999.00,奔跑者（RUNNER）京东自营旗舰店,灵跃【D5 6000】 灰色,100+,jfs/t1/388857/32/3168/98858/6969f05bF8397c9d1/0083320320e1f6c5.jpg,1032303420,,100316912110,300+,100316912110
GEIL金邦 32G(16Gx2) DDR4 3200 台式机电脑内存条 天箭系列 枪灰色C18 双通道存储条,1239.00,GEIL存储京东自营旗舰店,[天箭]D4 3200-枪灰色,5000+,jfs/t1/280579/20/8828/97358/67e20b11F1b939786/65ff9b2dc33b8676.jpg,1000443886,稳定兼容多平台;电脑升级推荐;高效散热;台式机专用;平台马甲条;枪灰色外观;大容量存储;低延迟C18;双通道设计,100165593838,7000+,100165593838
酷芯客（KORX）32GB(16GBX2)套装 DDR5 6000 台式机内存条 剑客马甲条 C38 霜月白 AI电脑存储配件,2399.00,酷芯客京东自营旗舰店,【6000 C38】剑客白 镁光颗粒,500+,jfs/t1/337064/18/22892/86910/68fb29c8F45e87759/eeba77ba86d837dd.jpg,1033817106,3万+人浏览;100+人收藏;8千+人加购,100291867020,1000+,100291867020
GEIL金邦 32G(16G*2) DDR4 3600 台式机电脑内存条 天箭系列 双通道存储条 白色C16 海力士CJR颗粒,1499.00,GEIL存储京东自营旗舰店,[天箭]D4 3600-白 海力士CJR C16,5000+,jfs/t1/409099/35/12756/164738/69c736d4F7f4512e5/0083320320aced29.jpg,1000443886,海力士CJR;C16低时序;DDR4规格;高速稳定;宽广兼容;持久耐用;XMP2.0;超低时序;高频3600;高效能耗,100140195132,7000+,100140195132
宏碁掠夺者（PREDATOR）32G(16G×2)套装 DDR5 6000频率 台式机内存条 Hermes冰刃系列 RGB灯条(C28) 石耀黑 AI电脑配件,3099.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,6000MHz C28冰刃-黑,5万+,jfs/t1/422530/14/19900/117466/69ef261fF02dad94d/0083320320ef3187.jpg,1000364368,A-die颗粒;炫彩灯效;散热冰刃;AMD黄金搭档,100138144471,10万+,100138144471
JUHOR玖合 16GB DDR5 6000 台式机内存条 海力士A-die颗粒 CL28 玲珑无灯 助力AI ,1339.00,JUHOR京东自营旗舰店,【D5 6000】玲珑海力士A-dieC28,1万+,jfs/t1/419891/19/19033/156378/69f05c96Fb2064447/00833203201f5b24.jpg,1000390862,稳定运行;海力士颗粒;高频6000;AI加速,100232869471,1万+,100232869471
闪迪128GB SD内存卡，XXY升级款，适合4K视频拍摄和高清照片存储。,379.00,SanDisk闪迪京东自营旗舰店,新品上市V30 SD卡升级款[4K高清],400万+,jfs/t1/412401/40/10904/467623/69ce217bF3c10fd64/025832032070f075.jpg,1000000193,超200万人店内购买;超1000万人关注店铺,100248750393,400万+,100248750393
七彩虹（Colorful）16GB DDR4 3200 台式机内存条 战斧系列·钛金灰 C18 支持工作站部署,599.00,七彩虹京东自营旗舰店,【3200】战斧·钛金灰(C18),20万+,jfs/t1/423564/6/17225/133801/69f018f1Fbd9387de/008332032029db68.jpg,1000000267,性能优异;游戏加速;稳定兼容;精选颗粒,100055718969,30万+,100055718969
奔跑者（Runner）32GB DDR5 5600 台式机内存条 灵跃 电竞马甲条 CL46  钛晶灰,1899.00,奔跑者（RUNNER）京东自营旗舰店,灵跃【D5 5600】 灰色,100+,jfs/t1/419728/35/12419/97545/69e727feF42c61f9b/008332032036f4eb.jpg,1032303420,,100237446065,300+,100237446065
惠普（HP）16GB DDR5 5600频率 台式机内存条 X2系列(C46)原厂颗粒 AI电脑配件 适配黑神话悟空,1399.00,惠普京东自营旗舰店,【DDR5 5600】X2系列,1000+,jfs/t1/376145/5/16478/113774/694a5e57F71336b9b/8bdae6b88f4cac3b.jpg,1000482851,稳定性能;兼容性强;高频速率;高速传输;原厂颗粒,100148768359,3000+,100148768359
惠普64GB TF（MicroSD）内存卡 U1 C10 高速蓝卡 读速100MB/s 行车记录仪 运动相机无人机 监控存储卡,95.90,惠普存储京东自营旗舰店,行车记录仪&安防监控专用,2000+,jfs/t1/417540/25/10572/214833/69df5a0aFb5504cdf/00833203209d0a60.jpg,1000002252,高速性能;店铺被10万人种草;超大容量,100313236252,4000+,100313236252
七彩虹（Colorful）32G(16G*2)DDR4 3600台式机内存条 马甲条 战斧系列·钛金灰 C18,1449.00,七彩虹京东自营旗舰店,【3600】战斧·钛金灰(C18),20万+,jfs/t1/423432/26/16253/139164/69f0190dF29c7d10b/0083320320a028b4.jpg,1000000267,大容量存储;精选颗粒;高频率支持;双通道设计,100176751598,30万+,100176751598
GEIL金邦DDR5-4800内存条,999.00,GEIL存储京东自营旗舰店,千禧系列基础版【DDR5 4800】,1000+,jfs/t1/412449/5/2311/212707/69c9e787F4ffd1cde/00833203200b66cf.jpg,1000443886,加装升级;低时序;品牌机;大容量存储;台式机专用;低电压设计;DDR5技术,100188029524,2000+,100188029524
奔跑者（Runner）16GB DDR5 6000 台式机内存条 灵跃 电竞马甲条 CL38 钛晶灰,1049.00,奔跑者（RUNNER）京东自营旗舰店,灵跃【D5 6000】 灰色/C38,100+,jfs/t1/425302/4/12974/119695/69f08135F115fd529/008332032085a04e.jpg,1032303420,,100237156573,300+,100237156573
