商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
爱国者（aigo）扶摇 百里MESH 黑色 台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/防尘散热,299.00,爱国者DIY京东自营旗舰店,扶摇百里Mesh黑色 ATX散热机箱,2万+,jfs/t1/386694/19/18033/130607/6976e1f8Fc979705f/008332032080016f.jpg,1000000416,四面高密防尘;六面网孔散热;垂直风道;中塔机箱;散热强劲;防尘设计;ATX主板;黑色外观;Mesh侧板;风道优化,100320757638,2万+,100320757638
长城（Great Wall）马里亚纳MT01电脑机箱（E-ATX主板/360水冷位/7风扇位/0.8mm优质侧板/防尘网/5090显卡）,159.00,长城 GreatWall 京东自营旗舰店,马里亚纳【360水冷位 E-ATX】,20万+,jfs/t1/414510/7/21292/119645/69dc4ae9Fd2b59c36/00833203204b1c31.jpg,1000007264,优质侧板;空间优化;安装便捷;显卡支撑,100070495290,30万+,100070495290
瓦尔基里（VALKYRIE）VK03 LITE WHITE 白色 ATX 游戏电脑台式机箱 支持360水冷 270°海景房,319.00,瓦尔基里（VALKYRIE）京东自营旗舰店,VK03 LITE WHITE 白色海景房,5万+,jfs/t1/297726/17/17126/119978/68558844Fabb19fff/12c0559960ece275.jpg,1000421158,I/O磁吸互换;白色时尚;高效散热;多面快拆设计,100118638776,10万+,100118638776
爱国者（aigo）扶摇 百里 黑色 玻璃侧透台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/六面网孔防尘散热,299.00,爱国者DIY京东自营旗舰店,扶摇百里黑色 ATX散热机箱,2万+,jfs/t1/421075/8/5698/343404/69e1ef30F54c95cd2/008332032022812e.jpg,1000000416,防尘散热;四面高密防尘网;标配三只风扇;六面网孔散热,100221489234,2万+,100221489234
长城（Great Wall）铁幕H503B铁侧板电脑机箱（双20cm风扇位/0.88mm厚侧板/360水冷位/细钢网面板/7硬盘位/5090显卡）,227.90,长城 GreatWall 京东自营旗舰店,铁幕H503B【360水冷 5090显卡】,20万+,jfs/t1/385557/24/15185/137506/696eec42Ff3531908/0083320320c381ab.jpg,1000007264,高效散热;稳固结构;灵活空间;多主板兼容,100017033165,30万+,100017033165
先马（SAMA）黑洞PRO 黑色 中塔主动式吸音降噪电脑主机箱 散热升级/标配3静谧风扇/三面吸音棉/支持360水冷,249.00,先马SAMA京东自营旗舰店,黑洞PRO (荣耀传承 人气爆款),20万+,jfs/t1/406342/28/4984/51508/69bf5f9bFccdaf68e/00833203205d4603.jpg,1000000423,宽敞空间;360水冷位;三面吸音棉;降噪材料,100058304594,20万+,100058304594
先马（SAMA）朱雀5 白色 游戏电脑主机箱 玻璃侧透/宽体五金/独立电源仓/支持长显卡/背线/360水冷/E-ATX主板,159.00,先马SAMA京东自营旗舰店,【散热强者】朱雀5 白色,10万+,jfs/t1/425569/25/14664/128579/69f2f263F62746403/0083320320077009.jpg,1000000423,双360水冷位;侧透玻璃;支持长显卡;独立电源仓,100099891966,10万+,100099891966
微星（MSI）战斧3 AIR MAG FORGE 320R AIRFLOW台式机电脑机箱 (预装4把ARGB风扇/360冷排位/支持ATX主板),304.00,微星京东自营旗舰店,【自带ARGB风扇×4】战斧3 AIR,1万+,jfs/t20280429/423777/24/20991/123384/69f352a3F1f9bfa63/0a023203204bf82b.jpg,1000000266,预装4风扇;360冷排位;ARGB控制器;RGB光控,100070610772,1万+,100070610772
半岛铁盒（PADO）烛龙L6 白色 玻璃侧透网孔台式机电脑主机箱TYPE-C/支持360水冷/ATX主板/风道机箱/防尘散热/5090,169.00,半岛铁盒（PADO）京东自营旗舰店,烛龙L6白 风道机箱散热/ATX,5万+,jfs/t1/327719/38/15926/134296/68b956efF155e3bab/5978b93189231c13.jpg,1000343082,12个风扇位置;铁网通风;ATX主板;玻璃侧透;支持360水冷;网孔散热;风道优化,100257491278,6万+,100257491278
爱国者（aigo）扶摇 百里MESH 白色 台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/防尘散热,319.00,爱国者DIY京东自营旗舰店,扶摇百里Mesh白色 ATX散热机箱,2万+,jfs/t1/390149/11/15994/122997/6981a172F8dcc39a5/0083320320bdb6b9.jpg,1000000416,四面高密防尘;六面网孔散热;垂直风道;散热强劲;Mesh侧板;白色时尚;ATX主板;防尘设计;风道优化,100320761934,2万+,100320761934
华硕ProArt 创梦40 PA401燕麦白 MESH版机箱 木艺前进气格栅/免工具拆装/电源按键锁,699.00,华硕京东自营旗舰店,PA401 燕麦白木艺MESH版,5000+,jfs/t1/286957/24/23023/88889/6891d689Fd220111a/510406c6dedffbc5.jpg,1000000225,800+人收藏;1万+店铺粉丝浏览;9万+人浏览,100198640207,7000+,100198640207
AOC风暴CG463B黑色 散热游戏电脑主机侧透机箱 钢化玻璃/支持MATX主板/340水冷/11风扇位,158.00,AOC机电散京东自营旗舰店,CG463B【M-ATX主板 360水冷】,5000+,jfs/t1/393327/33/5664/92621/697dcbceF289fbf8e/00833203206ae480.jpg,1000487958,支持360水冷;兼容M-ATX板;风暴散热游戏机箱;钢化玻璃;单面透明;中塔设计;MATX支持;11风扇位,100320312230,8000+,100320312230
酷冷至尊（CoolerMaster）Qube酷方540 星辰黑 EATX中塔电脑台式机箱 可横卧/支持360水冷排/钢化玻璃侧板/3D打印配件装饰,369.00,酷冷至尊京东自营旗舰店,酷方540星辰黑/EATX/多模式放置,5万+,jfs/t1/336097/26/27541/67284/690809f0Fc3ed1999/29aef7a1396306e8.jpg,1000000442,横卧支架;星辰黑色;可横卧;钢化玻璃,100220428809,7万+,100220428809
瓦尔基里（VALKYRIE）VK03 LITE BLACK 黑色 ATX 游戏电脑台式机箱 支持360水冷 270°海景房,299.00,瓦尔基里（VALKYRIE）京东自营旗舰店,VK03 LITE BLACK 黑色海景房,5万+,jfs/t1/314512/14/11111/103677/6855882eFfe283f97/6523932094598d0c.jpg,1000421158,快速拆装;极致性能;黑色外观;多面快拆设计,100102881261,10万+,100102881261
SAHARA撒哈拉太空舱6海景房机箱黑色游戏办公台式电脑侧透主机箱支持三面玻璃支持MATX/240水冷/7风扇位,119.00,SAHARA京东自营旗舰店,太空舱6黑【MATX 三面玻璃】,13,jfs/t1/410597/16/21008/177770/69d5cbfdFe6475e75/00833e83e84b2fa7.jpg,1012223533,桌搭精品机箱;支持240水冷;3面玻璃海景房,100246093239,,100246093239
影驰极光3海景房电脑机箱黑色（无立柱全视版/兼容E-ATX/支持360水冷/快拆侧板/可装长显卡）,199.00,影驰机电散京东自营旗舰店,极光3黑（E-ATX/兼容长显卡）,1万+,jfs/t1/165232/24/28108/181221/66724451F737fe898/5bff9347c398075e.jpg,1000444641,全视设计;水冷支持;兼容长显卡;兼容强劲,100117696302,1万+,100117696302
酷冷至尊（CoolerMaster）Qube酷方540 月石灰 EATX中塔电脑台式机箱 可横卧/钢化玻璃侧透/支持360水冷排//3D打印配件装饰,369.00,酷冷至尊京东自营旗舰店,酷方540月石灰/EATX/多模式放置,5万+,jfs/t1/379970/31/5982/93552/693f5a50F6f651dda/7ccacd6e1ee9f60e.jpg,1000000442,钢化玻璃侧透;支持360水冷;3D打印装饰;横卧安装,100220428797,7万+,100220428797
玩嘉 绝尘360黑色  台式机电脑机箱（E-ATX/360水冷位/玻璃侧透/185MM高散热/11风扇位/4个防尘网）,199.00,玩嘉京东自营旗舰店,绝尘360黑色(ATX/360水冷位),5000+,jfs/t1/96358/12/40131/98029/64ba41bbF9d178122/60b34e08ad074030.jpg,1000447505,360水冷位;四面防尘;高散热185;支持微ATX;玻璃侧透;E-ATX支;大型机箱;水冷兼容;优雅外观;防尘网配,100050905306,7000+,100050905306
SAHARA撒哈拉太空舱6海景房机箱白色游戏办公台式电脑侧透主机箱支持三面玻璃支持MATX/240水冷/7风扇位,129.00,SAHARA京东自营旗舰店,太空舱6白【MATX 三面玻璃】,13,jfs/t1/414385/38/12644/171147/69d5cbfdF782f1929/00833e83e8a3db93.jpg,1012223533,桌搭精品机箱;支持240水冷;3面玻璃海景房,100246093685,,100246093685
爱国者（aigo）星璨岚 小岚白色 游戏电脑台式主机箱 垂直风道风冷/M-ATX主板/240水冷/270°海景房/5090显卡,199.00,爱国者DIY京东自营旗舰店,星璨小岚白色 MATX海景房,10万+,jfs/t1/90316/14/40395/109679/6540d89bFabf6da14/cb9c970edd6f2aa9.jpg,1000000416,垂直风道;高效散热;水冷支持;四面快拆,100070489274,10万+,100070489274
爱国者（aigo）星璨辰Air 白色 游戏电脑台式主机箱 支持360水冷 ATX主板/一体弧面玻璃/270°海景房/5090显卡,399.00,爱国者DIY京东自营旗舰店,星璨辰Air白色 ATX曲玻海景房,1万+,jfs/t1/411916/6/14890/124460/69cf87fbF95eed92c/0083320320282e3c.jpg,1000000416,精巧体积;一体曲面玻璃;斜切风扇位;精巧设计;270°视角;全景海景;ATX主板;支持360水冷;弧面玻璃;白色时尚,100329914242,1万+,100329914242
先马（SAMA）黑洞7pro中塔式吸音降噪电脑主机箱黑色 标配2把降噪风扇/高分子树脂棉/支持ATX主板/竖装显卡,169.90,先马SAMA京东自营旗舰店,黑洞7pro黑(面目换新 静无止境),20万+,jfs/t1/404854/7/20085/66296/69bf5f9bFe9f5786f/008332032062855a.jpg,1000000423,三面吸音;竖装显卡;强大散热;高分子棉,100075167747,20万+,100075167747
爱国者（aigo）星璨 霄 白色 游戏电脑台式主机箱 ATX主板/支持360水冷夹汉堡/左右分仓海景房/5090显卡,299.00,爱国者DIY京东自营旗舰店,星璨霄白色 ATX海景房,2000+,jfs/t1/375242/35/24289/108348/6953988bF96e831ca/e2a18c6b8a15c631.png,1000000416,兼容汉堡排;分仓设计;斜切侧仓结构;左右分仓,100283672884,5000+,100283672884
先马（SAMA）巨浪1豪华版白色 台式游戏电脑主机ATX散热机箱 玻璃侧透/背插主板/360冷排/11风扇位/快拆/Type-C,279.00,先马SAMA京东自营旗舰店,巨浪1豪华版白（性能散热）,5000+,jfs/t1/424032/37/20642/126403/69f2f26bF20248701/00833203208a0539.jpg,1000000423,豪华散热;360水冷;ATX支持;玻璃侧透;快拆设计;水冷兼容;背插主板;11风扇位;Type-C接口,100286328120,1万+,100286328120
Thermaltake（Tt）钢影 木韵 机箱电脑主机 白色（木纹装饰/Type-c/ATX主板/支持360水冷/9风扇位）,279.00,Thermaltake京东自营旗舰店,钢影 木韵 白 - 木纹装饰,5000+,jfs/t1/429337/19/2613/182044/69f2ea51F0b7268e1/00835a05a0376304.jpg,1000000692,ATX主板;Type-c接口;大型空间;全塔设计,100230711869,8000+,100230711869
AOC机箱CG394B黑色游戏办公台式电脑侧透主机箱支持Matx主板兼容360水冷/8风扇位/5槽PCI/兼容5080,139.00,AOC京东自营旗舰店,CG394B【Matx 兼容360水冷】,1万+,jfs/t1/390520/13/14135/123317/69800d5aF645fe445/008332032090f6a0.jpg,1000000715,1千+人加购;兼容MATX主板;兼容360水泠,100320350734,1万+,100320350734
金河田（Golden field）逐风 黑色 台式电脑性能散热主机箱 兼容360水冷/MATX主板/Type-C/全域立体风道机箱/六面网孔散热,299.00,金河田京东自营旗舰店,逐风 黑 六面散热/C口/MATX,2万+,jfs/t1/345539/13/21168/136528/690c3eebF1895231e/7733c5461619b481.jpg,1000000431,散热性能机箱;五面可水洗;支持360水冷,100293202772,3万+,100293202772
爱国者（aigo）星璨 霄 黑色 游戏电脑台式主机箱 ATX主板/支持360水冷夹汉堡/左右分仓海景房/5090显卡,299.00,爱国者DIY京东自营旗舰店,星璨霄黑色 ATX海景房,2000+,jfs/t1/377581/17/20569/128058/6952407cFedfed79b/5e0eabe1bd4dea32.png,1000000416,支持360水冷;黑色时尚;显卡支撑;斜切侧仓结构,100283672882,5000+,100283672882
Thermaltake（Tt）钢影 木韵 机箱电脑主机 黑色（木纹装饰/Type-c/ATX主板/支持360水冷/9风扇位）,279.00,Thermaltake京东自营旗舰店,钢影 木韵 黑 - 木纹装饰,5000+,jfs/t1/426932/6/9305/204942/69f2ea51F973334e3/00835a05a0e4a937.jpg,1000000692,ATX主板;全塔机箱;迷你兼容;支持360水冷,100307874692,8000+,100307874692
长城（Great Wall）冰霜X7W白色电脑机箱（背插主板/磁吸铁面板/0.75mm厚五金/四面便拆装/360水冷位/9风扇位/5090）,229.00,长城 GreatWall 京东自营旗舰店,冰霜X7W白【磁吸面板 支持5090】,20万+,jfs/t1/384017/12/14076/67348/696454afF9ac83c33/ee6a22ad6ad17041.jpg,1000007264,磁吸金属面板;四面便拆;大型全塔;360水冷位;白色时尚;0.75mm厚五金;背插主板;四面便拆装;磁吸铁面板,100236471334,30万+,100236471334
金河田（Golden field）逐风 白色 台式电脑性能散热主机箱 兼容360水冷/MATX主板/Type-C/全域立体风道机箱/六面网孔散热,299.00,金河田京东自营旗舰店,逐风 白 六面散热/C口/MATX,2万+,jfs/t1/373100/16/16795/72564/6942440bF09ca12cf/5410acd32abf0e04.jpg,1000000431,散热性能机箱;支持360水冷;五面可水洗;立体风道;紧凑设计;六面网孔;10Gbps速率;全域散热;Type-C接口,100307993334,3万+,100307993334
先马（SAMA）惊鸿PRO 白色ATX海景房游戏电脑主机箱 270°全景/曲面钢化玻璃/支持360水冷/9风扇位/快拆/TYPE-C,319.00,先马SAMA京东自营旗舰店,惊鸿Pro 白（曲玻 六面网孔）,2000+,jfs/t1/429594/36/1540/120763/69f2f26cFd538bba2/0083320320d51bd4.jpg,1000000423,360水冷位;曲面玻璃;TYPE-C;快拆设计;曲面钢化;白色外观;270°全景,100301583478,2000+,100301583478
abee PIXEL TWO 电脑全铝机箱+PT1380W电源套装 钛灰色玻璃侧板 兼容5090/双360冷排位/E-ATX＆EEB主板,3399.00,,钛灰色G机箱+1380W电源套装,200+,jfs/t1/395092/29/20416/74924/69a4f8d1F99199f9e/008332032037fffa.jpg,0,颜色:灰色;机箱重量:8-12kg;材质:钢化玻璃,100327201680,300+,100327201680
LIANLI联力L216黑色 中塔式台式电竞游戏机箱 标配3把风扇/支持EATX主板竖装显卡360水冷/一体式网孔面板,579.00,联力 LIANLI 京东自营旗舰店,216黑色,1万+,jfs/t1/355278/30/2325/112414/6909cf93F4b1f8b8a/3070aebd68043988.jpg,1000507081,强劲散热;强大兼容性;三风扇配置;黑色外观,100141121164,1万+,100141121164
爱国者（aigo）星璨霄 屏显版 白色 游戏电脑台式主机箱 ATX主板/支持360水冷/左右分仓海景房/5090显卡,499.00,爱国者DIY京东自营旗舰店,星璨霄屏显白色 ATX海景房,2000+,jfs/t1/380426/30/8419/114254/694289e2Ffab307f4/d210d231a3aca8b0.png,1000000416,后板双风扇散热;斜切侧舱更显瘦;9.16寸高清屏,100302030284,5000+,100302030284
爱国者（aigo）扶摇 千里 壹号黑色 MESH网孔台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/六面网孔散热,399.00,爱国者DIY京东自营旗舰店,扶摇千里壹号黑色 ATX散热机箱,2万+,jfs/t1/422406/19/1315/337153/69e1ef2fF8e9db200/008332032039a831.jpg,1000000416,六面网孔;支持360水冷;风道散热;极致性能,100120539847,2万+,100120539847
abee PIXEL TWO 电脑全铝机箱+DB2K风扇套装 银色+铝侧板 兼容5090/双360冷排位/E-ATX＆EEB主板,2299.00,,银色S机箱+DB2K风扇套装,200+,jfs/t1/400951/31/1465/90434/69a53ddcF6db5b8e0/00833203207ce7ed.jpg,0,300+人浏览,100245207939,300+,100245207939
先马（SAMA）元境界黑色ATX海景房机箱 顶部可拆卸水冷架/双360水冷位/双面玻璃/双U3+Type-C/支持背插式主板,279.90,先马SAMA京东自营旗舰店,元境界黑色 (无立柱 海景房),5万+,jfs/t1/426900/10/9308/111675/69f2f264F94506867/0083320320f54865.jpg,1000000423,背插主板;可拆卸水冷架;Type-C;双面玻璃;高度兼容;散热海景房;双面玻璃设计;限时直降优惠;背插式设计;便捷拆卸,100071365629,6万+,100071365629
先马（SAMA）【套装】先马（SAMA）黑洞7 MAX静音机箱 +白金XT850黑色电源,634.60,先马SAMA京东自营旗舰店,[套装]黑洞7MAX+白金XT850黑,20万+,jfs/t1/408068/8/17469/55734/69c63fa0F8a22f404/0083320320bc8acd.jpg,1000000423,迷你ITX板;支持120冷排;白金认证;主动降噪;静音设计,100334029542,20万+,100334029542
爱国者（aigo）扶摇 千里 贰号黑色 玻璃侧透台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/五面网孔散热,399.00,爱国者DIY京东自营旗舰店,扶摇千里贰号黑色 ATX散热机箱,2万+,jfs/t1/418207/10/14753/340139/69e1ef2eF6c9d3abf/0083320320648979.jpg,1000000416,360水冷支持;稳重风格;大气外观;玻璃侧透设计;风道散热;高效冷却;玻璃侧透;满足扩展;优良散热;五面网孔散热,100120539849,2万+,100120539849
SAHARA撒哈拉超级基地X1000多硬盘位机箱全塔服务器EATX双路主板大机箱,199.00,SAHARA京东自营旗舰店,超级基地X1000【EATX 9硬盘位】,49,jfs/t1/413542/6/16371/158936/69d5cbfcFa062ddf5/00833e83e8222644.jpg,1012223533,支持双路主板;700+人浏览;服务器全塔机箱,100241813673,,100241813673
爱国者（aigo）星璨霄 屏显版 黑色 游戏电脑台式主机箱 ATX主板/支持360水冷/左右分仓海景房/5090显卡,499.00,爱国者DIY京东自营旗舰店,星璨霄屏显黑色 ATX海景房,2000+,jfs/t1/382448/33/5959/156236/694b405eF5bd4457e/3d287f7a3b434303.png,1000000416,5090显卡;分仓设计;黑色潮流;屏显炫酷;ATX支持,100226327817,5000+,100226327817
爱国者（aigo）音悦家 X1 白色 游戏电脑主机箱 支持三面水冷/E-ATX主板/双U3+Type-c/五面通风/4090显卡,349.00,爱国者DIY京东自营旗舰店,X1白色 ATX散热机箱,20万+,jfs/t1/410453/27/11522/97694/69cc748aFc4b8ce84/0083320320a68e67.jpg,1000000416,支持4090;通风防尘;六面快拆;双接口设计;时尚外观;三面水冷;空间优化;迷你ITX;五面通风;标准ATX,100034465479,30万+,100034465479
爱国者（aigo）扶摇 千里 壹号白色 MESH网孔台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/六面网孔散热,399.00,爱国者DIY京东自营旗舰店,扶摇千里壹号白色 ATX散热机箱,2万+,jfs/t1/421647/13/4526/327203/69e1ef30F5e7c1462/0083320320e784db.jpg,1000000416,360水冷位;模块化快拆;Mesh散热;六面网孔设计;风道散热;壹号白色;耐用材质;中塔机箱;兼容性强;优秀通风性能,100120539863,2万+,100120539863
SAHARA撒哈拉商悦S3台式机电脑主机箱外壳家用办公商务手提迷你静音机箱支持ATX主板2风扇位,89.00,SAHARA京东自营旗舰店,商悦S3【MATX 自带手提】,49,jfs/t1/416463/19/3351/90887/69d5cbffF1c4d46f6/00833e83e84aef96.jpg,1012223533,家用商务台式机箱;双USB3.0;迷你手提便携,100322672498,,100322672498
长城（Great Wall）华夏·宋1000W电源+冰霜X7机箱优惠套装,1068.00,,华夏·宋1000W+X7机箱优惠套装,10万+,jfs/t1/382743/12/5264/132510/694b50e8F6d0e0828/1a94c7232f37a150.jpg,0,白金能效;风扇启停;优惠套装;Ⅲ级尺寸;ATX 3.1;PCIe5.1;ATX3.1;全模组化,100232944313,20万+,100232944313
微星全家桶 B850M迫击炮+9700X+刀锋300机箱+850W金牌全模组电源+A15水冷,4599.00,微星京东自营旗舰店,B850M迫击炮全家桶+9700X,20,jfs/t1/297037/22/16029/87643/6854b441F10df2263/b2e7fc65fff7cebe.jpg,1000000266,微星全家桶套装;主板三年质保;套装购买更优惠;高效散热;优惠套装;AMD兼容;锐龙7搭载;紧凑设计;水冷散热;全模组供电,100185628251,,100185628251
爱国者（aigo）扶摇 千里 贰号白色 玻璃侧透台式机电脑主机箱 支持360水冷/ATX主板/风道机箱/五面网孔散热,399.00,爱国者DIY京东自营旗舰店,扶摇千里贰号白色 ATX散热机箱,2万+,jfs/t1/419026/3/13083/337430/69e1ef2eF507b830f/00833203204fb2eb.jpg,1000000416,360水冷位;MESH散热;模块化快拆;提升性能;风道散热;360水冷支持;兼容迷你主板;外观时尚;玻璃侧透;兼容性强,100120539841,2万+,100120539841
长城（Great Wall）冰霜X3B黑色电脑机箱（MATX主板/细钢网面板/360水冷位/9风扇位/USB3.0/细网孔铁侧板/5080显卡）,159.00,长城 GreatWall 京东自营旗舰店,冰霜X3B黑【支持5080 360水冷】,10万+,jfs/t1/320054/31/9722/54278/685056b2Fb2d46961/62a1e996a1dfb0fc.jpg,1000007264,35万+人浏览;超20万人店内购买;3千+人收藏,100103634198,20万+,100103634198
爱国者（aigo）御风JV19黑色 电脑台式主机箱 桌面matx小机箱（网孔通风/玻璃侧透/240水冷）,109.00,爱国者DIY京东自营旗舰店,JV19黑色 MATX机箱,5万+,jfs/t1/350710/10/3617/131283/68c779f7F50ea0fd8/936f43aa87f650ef.jpg,1000000416,迷你设计;网孔通风;240水冷位;视觉震撼,100280276510,10万+,100280276510
长城（Great Wall）阿基米德9 PRO V2灰色电脑机箱（360水冷/磁吸玻璃翻门/0.8mm厚侧板/5硬盘位/10风扇位/5090显卡）,209.00,长城 GreatWall 京东自营旗舰店,阿基米德9【磁吸翻门 5090显卡】,20万+,jfs/t1/384411/34/15112/104580/6964b2daF963e6d7a/83ee43bfc4192fd2.jpg,1000007264,360水冷位;磁吸玻璃翻门;0.8mm厚板;简约外观;磁吸玻璃;更强兼容;5090显卡;RGB光控;宽敞设计;10风扇位,100034202036,30万+,100034202036
AOC台式电脑机箱CG261B黑色简约办公游戏静音主机箱支持ATX主板240水冷8风扇位,88.90,AOC京东自营旗舰店,CG261B【ATX 蜂窝网孔面板】,2000+,jfs/t1/382161/28/5638/140510/694ddc38F7ea9295a/10c607a020b7f503.jpg,1000000715,黑色时尚;支持240水冷;简约外观;静音设计,100260923210,5000+,100260923210
动力火车（PowerTrain）未知玩家P80黑色隐藏式手提MATX机箱台式电脑立式240水冷主机外壳 玻璃侧透 type-C接口,369.00,动力火车（PowerTrain）京东自营旗舰店,P80 黑色【隐藏式手提】,2000+,jfs/t1/381263/26/18534/206398/6961ef64Ff05d4043/933b6638e418655a.jpg,1000446002,支持MATX主板;隐藏式手提;支持240水冷;type-C接口;玻璃侧透;主机外壳;立式机箱;MATX支持;立式设计;黑色外观,100237203743,5000+,100237203743
AOC震天弓455W+7把ARGB风扇套装1正叶6反叶(ARGB光效/PWM温控/无限镜风扇),439.00,AOC机电散京东自营旗舰店,CG455白色+7ARGB风扇,1万+,jfs/t1/412349/29/21003/145757/69d4c471Fb8e07b3d/008332032008af7d.jpg,1000487958,,100341274626,1万+,100341274626
雷神（ThundeRobot）黑武士·创世游戏电脑主机海景房白机箱ATX主板/270全景/6.2吋屏/三面快拆/360水冷兼容/9风扇位,379.00,雷神京东自营旗舰店,ATX/6.2吋屏幕/白色270°海景房,200+,jfs/t1/352038/28/8129/189370/6936a2baF16baa96d/b61c985ac4de234f.jpg,1000000635,白色快拆机箱;270全景侧透;6.2寸显示;全景视野;ATX主板;三面快拆;ATX标准,100200475765,400+,100200475765
子意RUIX电脑小机箱0.8mm厚桌面家用办公主机箱磐石S1（M-ATX主板/4个USB),109.00,子意DIY京东自营旗舰店,4个USB厚五金小机箱,1000+,jfs/t1/358149/20/18619/693756/692d968fF339d37f5/f22fd55fc1f1d8b2.png,1000480162,6千+人加购;900+人收藏;5万+人浏览,100114687971,2000+,100114687971
先马（SAMA）幻境界黑色 游戏电脑海景房机箱 270°全景/双面玻璃/快拆设计/支持ATX主板/360水冷位/10风扇位,169.00,先马SAMA京东自营旗舰店,幻境界设计师版黑（海景房机箱）,5万+,jfs/t1/406006/30/13795/95974/69c00cd3F673f87e8/008332032075b582.jpg,1000000423,360水冷位;10风扇位;双面玻璃;快拆设计,100082360367,6万+,100082360367
